temperature,humidity,co2,feed,age_week,survival_rate,daily_gain
30.52,34.78,1136,1.132,8,60.0,40.0
12.52,72.72,960,1.466,7,60.0,40.0
28.72,52.84,1835,1.214,6,65.16,46.45
13.53,58.01,970,0.818,2,60.0,40.0
15.89,55.81,2193,1.392,9,69.68,53.8
12.08,53.71,1273,1.998,1,60.0,40.0
20.91,67.61,1075,0.683,4,69.31,59.7
18.69,63.48,699,1.245,7,79.66,78.91
15.32,83.46,667,1.001,6,60.0,40.0
21.02,37.64,752,0.749,8,60.0,40.0
20.05,61.54,608,1.801,7,89.13,91.8
27.35,33.48,1123,1.932,9,60.0,40.0
29.86,74.44,1097,0.96,5,60.0,40.0
25.05,63.9,1288,0.956,8,76.66,64.66
14.49,53.56,973,0.547,2,62.83,40.0
17.91,74.12,700,1.388,2,60.0,40.0
30.27,55.03,714,0.442,1,60.0,40.0
13.77,42.53,891,1.194,2,60.0,40.0
20.14,55.99,1107,0.645,2,91.47,111.63
30.85,33.9,837,1.476,8,60.0,40.0
31.01,79.38,1184,1.886,5,60.0,40.0
20.22,70.2,2076,0.542,4,60.0,40.0
25.35,71.82,1019,1.644,6,60.0,40.0
21.13,78.1,869,1.729,4,60.0,40.0
27.07,73.54,1664,0.682,6,60.0,40.0
12.63,53.75,1385,1.876,1,60.0,40.0
14.88,36.53,676,1.393,7,60.0,40.0
24.28,50.54,1860,1.256,8,86.71,92.38
16.65,81.37,1745,1.474,1,60.0,40.0
25.32,82.2,2164,0.861,1,60.0,40.0
19.02,72.23,2101,0.441,2,60.0,40.0
29.73,41.24,1535,1.107,6,60.0,40.0
28.39,40.69,1698,1.589,7,60.0,40.0
21.86,78.39,1255,1.87,8,60.0,40.0
27.46,37.81,2022,1.088,8,60.0,40.0
17.42,62.13,1484,0.822,6,71.38,60.11
21.89,50.8,1121,0.61,7,87.87,98.93
15.95,46.61,615,1.897,3,62.74,40.0
29.22,67.26,1538,0.77,7,60.0,40.0
28.46,82.78,1441,1.858,2,60.0,40.0
30.04,72.77,1899,0.694,9,60.0,40.0
29.55,56.74,899,0.429,1,61.13,40.27
31.19,54.24,1905,0.759,9,60.0,40.0
16.57,79.92,624,1.188,5,60.0,40.0
30.64,61.8,1540,0.958,6,60.0,40.0
23.42,57.32,1235,1.852,2,88.33,100.67
20.45,67.56,1130,1.272,3,73.76,55.33
23.21,43.04,1293,0.588,8,66.96,54.96
18.85,33.51,958,1.401,1,60.0,40.0
17.77,77.03,893,1.022,2,60.0,40.0
16.83,63.4,1888,1.486,6,68.02,48.05
13.65,39.07,964,1.658,8,60.0,40.0
21.93,46.39,1779,1.977,4,79.74,73.78
29.76,84.45,1738,1.323,1,60.0,40.0
24.6,64.89,653,0.987,2,80.39,75.55
22.42,64.99,2010,1.094,9,76.11,66.13
20.57,33.97,1863,1.044,2,60.0,40.0
21.29,83.29,1874,1.121,6,60.0,40.0
16.19,79.1,1895,0.448,9,60.0,40.0
28.46,60.13,1532,0.796,4,67.34,43.41
15.97,47.02,2189,1.98,1,60.0,40.0
26.33,68.39,887,1.885,8,60.0,40.0
27.2,75.84,716,0.477,8,60.0,40.0
23.5,73.24,1727,1.967,6,60.0,40.0
29.26,83.74,1070,1.667,9,60.0,40.0
17.82,65.03,1573,0.404,7,62.16,40.83
29.63,47.67,1227,1.862,7,60.0,40.0
26.59,57.39,1134,1.937,4,81.83,77.51
27.97,74.9,2029,1.406,1,60.0,40.0
25.29,44.59,827,1.661,7,75.8,66.59
28.93,42.73,902,0.932,8,60.0,40.0
31.86,69.87,1669,1.316,7,60.0,40.0
20.4,54.44,1852,1.57,6,91.82,106.04
28.28,74.91,1932,1.298,7,60.0,40.0
26.89,37.9,970,0.887,3,60.0,40.0
21.06,48.46,2011,1.439,2,84.21,87.81
30.54,44.75,1575,1.741,6,60.0,40.0
19.89,68.38,1917,1.738,9,63.97,43.09
23.31,71.76,710,0.611,2,60.0,40.0
14.12,55.08,1171,1.113,1,60.0,40.0
16.52,56.29,1440,0.462,7,72.56,62.38
28.81,37.26,1523,1.412,4,60.0,40.0
19.93,68.6,759,0.787,9,61.72,40.0
19.88,84.58,1462,1.889,5,60.0,40.0
16.92,72.79,1665,1.389,5,60.0,40.0
21.83,42.27,1179,1.041,1,72.7,57.31
28.12,64.27,1401,1.57,9,61.63,40.0
29.9,46.22,1068,0.732,3,60.0,40.0
13.4,31.66,1993,0.546,4,60.0,40.0
23.5,39.89,1559,0.54,6,60.0,40.0
21.35,35.64,1482,1.332,8,60.0,40.0
24.29,40.78,2111,1.822,8,60.0,40.0
20.95,73.76,1664,0.756,7,60.0,40.0
19.97,46.11,1048,1.616,1,79.74,76.97
21.44,71.64,1627,0.46,1,60.0,40.0
23.64,82.19,2139,0.965,8,60.0,40.0
22.02,61.59,638,1.446,9,90.15,102.99
21.44,56.7,1603,1.722,6,93.1,104.92
28.36,71.26,851,1.909,9,60.0,40.0
26.91,35.34,1906,1.412,3,60.0,40.0
18.83,53.55,1625,1.14,4,88.8,99.59
28.01,57.44,2099,0.497,2,67.64,54.09
29.07,75.71,1671,0.841,8,60.0,40.0
15.07,74.78,628,1.877,7,60.0,40.0
23.65,76.65,1417,1.333,3,60.0,40.0
17.71,68.38,2046,0.948,9,60.0,40.0
26.78,59.18,972,0.798,1,81.83,83.67
16.78,75.53,733,0.582,7,60.0,40.0
25.43,78.03,1752,1.603,2,60.0,40.0
17.1,56.43,1404,1.06,8,79.79,78.22
22.22,84.21,676,1.898,5,60.0,40.0
30.97,78.11,1048,1.127,3,60.0,40.0
19.63,58.08,1123,1.709,1,87.82,98.57
29.51,33.81,1669,0.608,6,60.0,40.0
31.74,42.35,1355,0.641,2,60.0,40.0
29.5,72.7,1380,0.837,5,60.0,40.0
15.32,36.11,1891,0.706,9,60.0,40.0
28.39,55.84,1045,1.963,8,73.53,62.01
12.64,63.27,1676,1.693,5,60.0,40.0
19.87,78.31,1188,0.957,7,60.0,40.0
29.41,76.59,1269,1.232,8,60.0,40.0
25.78,72.04,1489,1.253,6,60.0,40.0
22.65,52.42,1713,1.372,2,89.82,103.38
19.76,37.82,2112,0.566,8,60.0,40.0
28.25,66.83,1030,0.958,1,60.0,40.0
26.19,39.97,766,0.537,5,60.0,40.0
21.37,60.87,1286,1.871,8,87.55,101.85
29.85,83.94,1475,1.046,6,60.0,40.0
16.6,60.27,965,1.563,4,75.02,68.11
15.41,65.51,2025,1.873,4,60.0,40.0
24.86,67.27,1878,0.895,5,63.27,41.55
31.44,75.67,1390,0.541,7,60.0,40.0
16.95,53.92,1320,0.938,9,78.58,74.54
16.99,57.36,665,1.474,8,84.93,83.79
14.79,39.68,1459,1.2,3,60.0,40.0
29.21,63.81,1553,0.52,2,60.0,40.0
16.53,46.27,2027,0.512,5,62.09,41.26
22.06,57.92,1402,1.519,8,92.72,110.96
31.82,72.16,852,1.578,6,60.0,40.0
12.24,30.97,888,0.575,3,60.0,40.0
23.13,61.02,856,1.672,1,89.74,95.88
22.25,39.54,2102,0.953,3,60.0,40.0
28.15,45.37,1869,0.509,7,60.0,40.0
19.11,31.91,1920,0.934,7,60.0,40.0
20.21,39.32,1945,1.569,5,60.0,40.0
15.36,84.26,753,1.449,4,60.0,40.0
26.82,84.92,1723,1.17,2,60.0,40.0
27.69,69.59,1727,0.847,9,60.0,40.0
14.73,63.65,960,1.069,4,60.0,40.0
19.87,72.74,1385,1.011,7,60.0,40.0
29.86,79.31,1660,1.024,5,60.0,40.0
12.05,58.56,2036,1.184,6,60.0,40.0
17.98,31.94,777,1.128,6,60.0,40.0
23.1,69.02,2028,0.564,4,61.53,40.0
18.68,84.15,2076,0.864,9,60.0,40.0
17.44,44.19,2078,0.607,5,60.0,40.0
21.2,55.49,608,1.363,7,96.7,118.29
15.63,49.87,954,1.077,9,67.65,48.78
22.59,51.48,1706,1.475,4,89.21,104.67
26.13,69.68,1115,0.54,3,60.0,40.0
23.51,50.81,698,0.952,9,90.78,100.83
13.86,81.76,1821,0.689,8,60.0,40.0
28.89,73.43,646,0.547,8,60.0,40.0
15.5,31.52,1314,1.638,9,60.0,40.0
27.3,75.02,2116,0.609,1,60.0,40.0
19.21,72.51,1304,0.68,9,60.0,40.0
27.66,58.41,2059,0.987,2,75.15,61.39
16.13,57.32,1254,0.868,2,72.63,68.02
15.73,75.95,1155,1.872,2,60.0,40.0
21.94,53.36,772,1.982,2,91.87,107.89
12.66,38.77,1173,1.076,1,60.0,40.0
16.51,47.21,1139,0.722,2,69.1,54.28
26.48,44.59,1954,1.197,5,65.82,44.92
28.75,67.46,2072,1.193,4,60.0,40.0
13.62,39.84,635,1.146,4,60.0,40.0
29.64,65.46,757,0.433,2,60.0,40.0
27.95,55.63,1629,0.605,9,68.97,56.66
29.39,76.18,1376,0.626,3,60.0,40.0
25.97,56.67,1075,0.963,5,85.28,94.82
25.48,81.14,1016,1.329,2,60.0,40.0
22.5,79.53,959,1.805,2,60.0,40.0
25.06,40.19,1441,0.757,3,60.0,40.0
30.38,67.74,628,1.634,9,60.0,40.0
14.01,41.8,1782,0.762,2,60.0,40.0
18.32,75.28,1081,0.452,5,60.0,40.0
13.45,64.96,1283,1.44,5,60.0,40.0
30.9,46.18,1443,0.743,1,60.0,40.0
20.91,43.7,938,1.871,4,76.72,57.73
25.51,53.63,2014,1.893,1,80.61,79.41
28.82,74.04,1691,0.568,2,60.0,40.0
31.82,73.79,1992,0.712,7,60.0,40.0
15.24,31.84,1361,0.737,6,60.0,40.0
27.99,46.63,1292,1.858,5,64.56,40.55
29.75,53.26,979,0.525,2,60.1,40.0
12.98,62.21,1472,1.602,6,60.0,40.0
27.08,38.22,1549,0.86,9,60.0,40.0
19.09,48.44,1272,1.332,8,83.63,84.02
24.97,78.71,833,0.684,2,60.0,40.0
22.28,56.21,1037,1.69,7,96.5,116.48
17.19,70.93,623,1.473,3,60.0,40.0
14.7,56.66,1111,0.434,8,61.04,40.0
14.34,55.57,1529,0.779,5,60.0,40.0
14.07,64.21,2129,1.146,7,60.0,40.0
24.76,44.27,885,1.25,5,76.01,69.8
19.03,43.74,689,1.724,7,71.73,62.62
16.33,84.41,1074,1.019,9,60.0,40.0
25.84,77.79,851,1.883,2,60.0,40.0
25.74,70.58,1713,0.71,9,60.0,40.0
22.78,37.54,609,1.772,5,60.0,40.0
30.7,31.66,2169,1.847,2,60.0,40.0
19.71,39.65,1969,1.403,4,60.0,40.0
28.72,81.58,1385,1.948,1,60.0,40.0
13.5,74.9,2074,1.057,5,60.0,40.0
26.8,58.77,1605,1.519,5,78.44,71.94
31.77,83.28,2190,0.416,4,60.0,40.0
28.93,38.06,1045,0.839,4,60.0,40.0
23.59,60.75,2195,1.306,6,85.54,90.49
24.54,40.08,888,1.801,8,60.13,40.0
19.07,46.85,1165,1.925,4,79.73,72.46
25.59,81.71,2097,1.327,1,60.0,40.0
27.41,77.76,1193,1.769,6,60.0,40.0
31.96,35.6,936,1.679,9,60.0,40.0
21.85,43.72,695,1.638,4,77.92,69.24
13.23,62.7,838,0.578,2,60.0,40.0
23.92,33.37,1168,1.166,9,60.0,40.0
14.38,60.25,1274,1.178,4,60.15,40.0
16.9,62.15,1468,1.66,4,73.37,58.21
18.58,46.0,1902,1.338,3,73.24,60.48
26.62,46.12,621,1.712,7,74.26,60.6
15.68,42.6,1946,1.93,2,60.0,40.0
15.32,81.46,1524,1.287,6,60.0,40.0
12.9,51.39,1810,1.667,4,60.0,40.0
29.46,62.19,1811,1.297,4,60.0,40.0
25.87,46.59,2045,1.401,2,72.08,57.43
12.8,68.65,749,1.162,8,60.0,40.0
12.57,35.58,1514,1.935,5,60.0,40.0
23.17,33.94,2054,1.708,9,60.0,40.0
17.65,70.94,1751,1.603,8,60.0,40.0
23.93,69.97,755,0.927,7,60.0,40.0
20.69,44.58,1582,1.177,5,77.53,70.8
30.47,49.53,1880,1.781,9,60.0,40.0
17.76,82.65,1040,1.898,6,60.0,40.0
25.58,35.74,1612,1.996,4,60.0,40.0
13.08,40.07,1945,1.575,4,60.0,40.0
31.12,53.65,1438,1.569,9,60.0,40.0
31.62,45.52,911,0.55,3,60.0,40.0
26.78,65.7,1479,1.602,8,65.03,45.13
21.3,67.98,1541,0.955,3,68.66,52.22
16.4,58.95,1245,1.783,7,76.98,70.1
28.25,63.62,1687,0.418,3,60.0,40.0
26.73,53.84,1293,1.895,8,81.59,84.95
16.44,71.82,2004,1.174,8,60.0,40.0
21.02,32.32,1867,0.605,7,60.0,40.0
21.26,47.21,1888,1.362,9,81.21,85.28
28.53,67.64,1442,1.507,5,60.0,40.0
25.68,48.13,914,1.648,8,82.42,83.21
24.86,34.32,1759,1.523,5,60.0,40.0
25.0,48.98,710,1.285,1,86.28,90.83
17.41,69.13,1428,0.531,4,60.0,40.0
19.43,36.71,685,1.781,1,60.0,40.0
12.91,69.85,1445,1.973,6,60.0,40.0
27.74,72.65,1697,1.645,2,60.0,40.0
20.66,64.94,1271,0.456,3,76.74,70.71
20.76,43.43,1267,1.609,8,76.96,65.09
16.91,74.29,796,0.831,7,60.0,40.0
16.19,41.79,1083,1.939,4,60.0,40.0
23.76,79.82,1311,0.502,5,60.0,40.0
16.65,68.87,1982,0.548,6,60.0,40.0
13.28,33.01,2037,0.69,4,60.0,40.0
27.35,73.96,2126,1.605,7,60.0,40.0
19.53,57.85,760,1.442,2,88.9,101.77
19.6,54.9,1074,1.564,4,91.71,105.02
20.63,53.13,1341,0.966,3,92.58,110.31
28.3,63.36,1627,1.807,7,60.0,40.0
18.42,69.85,1724,1.114,6,60.0,40.0
27.16,79.28,1858,0.615,8,60.0,40.0
30.79,45.01,1393,1.628,4,60.0,40.0
25.22,64.69,1491,1.247,3,73.95,65.05
20.63,67.75,2137,1.349,1,66.32,42.92
26.96,67.11,984,1.016,8,60.0,40.0
21.16,57.12,1886,1.537,3,91.9,99.22
20.29,51.51,1739,0.457,7,84.0,94.2
22.51,71.93,824,1.186,4,60.0,40.0
18.35,46.5,2082,1.083,3,74.07,66.53
14.09,41.44,1969,1.594,3,60.0,40.0
20.3,60.02,1847,0.825,8,83.35,91.6
14.48,44.72,803,0.774,3,60.0,40.0
20.21,31.83,823,0.912,3,60.0,40.0
23.14,32.84,1693,1.169,7,60.0,40.0
30.61,68.23,772,0.736,5,60.0,40.0
12.72,83.52,781,1.495,7,60.0,40.0
24.43,55.01,1240,0.931,1,93.48,110.58
21.15,38.09,609,1.074,9,60.0,40.0
12.41,74.99,1754,1.292,3,60.0,40.0
16.99,44.38,1464,1.003,2,64.23,41.93
14.37,84.76,725,1.522,1,60.0,40.0
16.34,60.98,1470,1.45,3,71.22,55.85
17.49,42.79,687,1.611,4,61.81,40.18
20.03,57.28,713,1.237,1,92.2,107.77
22.58,48.45,1377,0.988,6,87.93,95.92
12.02,72.87,1400,0.722,6,60.0,40.0
15.24,35.82,1142,1.099,7,60.0,40.0
13.87,77.14,1595,1.797,1,60.0,40.0
22.99,72.2,1220,0.594,1,60.0,40.0
18.58,77.38,1539,0.745,2,60.0,40.0
22.97,79.22,1160,1.464,4,60.0,40.0
16.44,42.64,1744,1.32,6,60.0,40.0
12.48,58.66,1527,1.866,2,60.0,40.0
30.83,76.75,856,0.446,4,60.0,40.0
14.17,50.76,1698,1.806,5,60.0,40.0
14.54,33.32,1854,1.561,5,60.0,40.0
14.93,46.04,705,1.641,5,60.0,40.0
31.63,43.31,1576,1.006,6,60.0,40.0
24.35,77.85,1865,0.892,7,60.0,40.0
24.21,55.51,783,0.423,8,89.44,96.56
31.73,67.59,2043,1.66,9,60.0,40.0
13.77,82.92,1264,0.658,4,60.0,40.0
31.49,46.46,1781,0.762,3,60.0,40.0
16.08,71.87,2038,0.842,3,60.0,40.0
24.46,31.25,2183,1.791,4,60.0,40.0
20.4,35.73,1534,0.861,5,60.0,40.0
19.68,38.9,1727,1.081,6,60.0,40.0
30.62,47.18,1003,1.596,1,60.0,40.0
14.98,52.16,1064,1.828,9,72.25,56.05
31.94,56.24,1961,1.666,1,60.0,40.0
19.58,43.49,1237,1.257,4,74.07,62.01
24.98,33.64,1916,0.403,5,60.0,40.0
31.36,67.26,681,0.653,4,60.0,40.0
13.15,31.3,949,0.806,2,60.0,40.0
30.46,74.52,872,1.062,5,60.0,40.0
23.36,81.1,1443,0.98,1,60.0,40.0
26.09,69.07,729,1.223,7,60.0,40.0
14.98,62.78,1150,1.059,7,60.0,40.0
22.67,66.14,2178,1.562,7,72.28,64.2
25.47,65.87,1871,0.484,8,61.77,41.25
21.12,81.24,1817,1.992,8,60.0,40.0
15.1,83.04,816,1.749,2,60.0,40.0
16.88,53.47,1183,0.936,8,78.77,75.54
29.09,63.94,1689,1.035,6,60.0,40.0
12.69,74.15,635,1.942,2,60.0,40.0
26.18,30.06,1294,1.897,9,60.0,40.0
31.99,58.99,2086,1.029,8,60.0,40.0
12.15,65.91,732,0.495,3,60.0,40.0
15.22,69.45,2050,1.981,9,60.0,40.0
25.48,50.28,911,1.446,7,88.09,93.89
13.2,46.26,903,1.509,5,60.0,40.0
23.8,40.02,913,0.839,2,60.09,40.0
25.68,60.68,2090,1.71,7,77.84,78.49
23.76,80.56,1566,1.292,9,60.0,40.0
19.3,79.28,1801,1.152,2,60.0,40.0
25.95,49.8,1186,1.586,1,79.6,77.99
23.89,44.18,1997,0.995,3,75.0,60.27
16.15,73.38,1531,1.087,3,60.0,40.0
23.26,69.87,1560,1.444,4,61.14,40.0
29.64,57.79,1804,1.423,9,60.0,40.0
25.34,51.4,1838,1.954,9,86.07,87.05
21.44,36.81,1691,1.301,7,60.0,40.0
18.43,73.18,790,0.914,2,60.0,40.0
13.72,63.96,1987,0.86,2,60.0,40.0
16.89,50.73,1017,1.254,1,78.64,72.97
12.22,80.53,2194,0.591,8,60.0,40.0
31.73,66.28,1217,1.341,2,60.0,40.0
16.45,81.11,792,1.024,9,60.0,40.0
28.3,56.09,1106,0.963,6,73.18,59.55
15.37,55.0,1518,0.708,5,68.62,54.65
17.67,81.55,1226,1.193,9,60.0,40.0
20.37,82.79,1926,0.46,2,60.0,40.0
18.49,82.84,1692,1.371,5,60.0,40.0
27.97,75.04,942,0.857,3,60.0,40.0
31.15,55.43,1462,1.848,2,60.0,40.0
29.51,41.57,1860,1.242,9,60.0,40.0
15.07,51.09,2026,1.649,6,60.3,40.8
27.53,81.61,1232,1.762,2,60.0,40.0
14.96,50.0,2079,1.806,1,60.0,40.0
30.27,71.62,658,1.793,3,60.0,40.0
22.36,80.77,1683,0.761,8,60.0,40.0
18.73,83.37,1851,0.885,2,60.0,40.0
15.14,82.12,1280,1.533,7,60.0,40.0
12.24,60.53,618,1.26,1,60.0,40.0
16.96,57.05,1699,1.375,4,80.09,75.07
30.28,84.32,1148,1.484,5,60.0,40.0
27.95,42.0,843,0.583,2,60.0,40.0
31.4,40.31,851,0.669,4,60.0,40.0
14.02,82.98,1831,1.421,3,60.0,40.0
23.84,67.91,900,1.401,1,68.21,50.29
17.14,59.5,1375,1.708,1,73.08,69.78
22.86,37.26,2153,1.51,2,60.0,40.0
18.41,58.23,1814,0.732,7,80.15,81.75
17.67,81.93,1476,0.512,1,60.0,40.0
23.48,63.16,1445,1.026,5,83.44,86.65
15.67,52.25,868,0.994,1,75.33,63.45
21.38,60.31,1314,1.628,2,88.45,94.81
25.02,78.74,832,1.474,2,60.0,40.0
14.56,80.21,734,1.796,4,60.0,40.0
30.61,52.0,775,1.207,7,60.0,40.0
22.11,63.44,1571,0.862,4,78.63,89.15
28.39,45.36,910,1.207,1,61.54,40.0
25.08,54.81,839,0.745,2,92.87,103.57
26.2,42.09,1987,0.497,3,60.0,40.0
26.32,59.23,795,1.199,3,87.12,89.54
29.5,61.8,1729,1.062,6,60.0,40.0
24.27,48.58,1267,0.452,4,83.96,87.48
17.56,44.97,1527,1.554,7,69.41,54.89
13.99,38.31,637,1.431,3,60.0,40.0
24.13,37.67,600,0.518,7,60.0,40.0
13.33,69.13,1908,1.536,1,60.0,40.0
16.83,42.19,1361,0.533,9,60.0,40.0
13.21,36.49,714,1.228,9,60.0,40.0
22.98,84.94,1150,1.396,3,60.0,40.0
15.21,44.3,1410,1.198,3,60.0,40.0
24.21,79.28,817,1.596,1,60.0,40.0
27.82,63.51,1474,1.017,9,63.29,40.0
28.44,69.33,1446,0.741,1,60.0,40.0
18.19,60.85,1565,1.178,1,81.48,78.45
22.98,39.94,1896,0.948,1,60.35,40.0
23.26,76.59,1260,0.642,3,60.0,40.0
21.46,75.54,2022,1.154,9,60.0,40.0
25.1,49.23,1359,0.722,2,84.62,86.37
16.2,72.01,1331,1.152,6,60.0,40.0
31.58,59.87,1649,1.348,6,60.0,40.0
13.96,80.0,1588,1.652,8,60.0,40.0
28.58,74.16,618,1.765,7,60.0,40.0
23.88,32.25,2172,1.469,9,60.0,40.0
16.9,78.36,2108,1.83,6,60.0,40.0
26.91,83.27,1050,1.292,8,60.0,40.0
13.69,70.82,1494,1.537,3,60.0,40.0
27.49,36.6,1833,1.633,4,60.0,40.0
23.8,74.41,2073,1.72,7,60.0,40.0
14.22,65.61,1537,1.603,8,60.0,40.0
13.59,48.64,630,1.844,1,60.0,40.0
27.02,78.62,1689,1.157,4,60.0,40.0
17.86,61.11,749,1.926,8,80.31,81.48
29.79,76.91,1674,1.04,2,60.0,40.0
27.24,66.86,1540,0.512,4,60.0,40.0
25.96,45.87,1625,0.691,5,68.3,58.75
17.57,83.63,903,1.293,1,60.0,40.0
26.18,61.41,1390,0.423,9,71.89,61.05
30.96,58.42,1589,0.652,4,60.0,40.0
13.83,52.19,1080,0.999,8,60.0,40.0
18.52,37.5,891,1.399,4,60.0,40.0
16.69,67.74,956,0.665,4,60.0,40.0
19.87,53.69,1973,1.32,9,86.66,99.17
26.85,81.4,1343,1.461,8,60.0,40.0
21.48,83.08,1658,1.622,5,60.0,40.0
23.41,72.22,1424,1.457,5,60.0,40.0
18.28,43.34,1935,0.8,8,60.28,40.0
14.83,69.38,1414,1.996,7,60.0,40.0
17.34,31.12,749,1.821,9,60.0,40.0
29.19,75.45,917,0.998,3,60.0,40.0
24.05,57.15,621,0.447,2,91.38,106.15
19.56,81.52,1930,1.246,2,60.0,40.0
27.8,50.78,1661,1.784,5,72.99,58.6
13.29,44.47,1815,1.715,3,60.0,40.0
17.08,84.73,1744,1.836,8,60.0,40.0
16.6,59.19,1919,1.951,8,75.9,62.06
31.71,77.48,2179,1.541,2,60.0,40.0
26.12,80.11,1646,0.66,9,60.0,40.0
24.36,58.52,1004,0.458,6,86.23,94.72
12.1,55.06,762,0.642,3,60.0,40.0
15.69,60.41,1544,0.722,2,68.55,47.07
24.71,76.63,1833,0.498,2,60.0,40.0
19.59,83.06,1499,1.126,5,60.0,40.0
30.49,48.06,1086,1.654,1,60.0,40.0
27.29,70.62,1752,0.407,2,60.0,40.0
20.95,45.7,1317,1.686,7,80.16,82.85
26.99,63.6,1059,1.88,5,69.69,53.47
31.51,74.26,1946,0.643,5,60.0,40.0
21.22,78.76,1522,0.434,3,60.0,40.0
24.85,54.68,1054,1.167,6,91.12,102.86
30.37,50.34,1126,1.79,4,60.0,40.0
16.97,43.94,1515,1.579,1,60.0,40.0
29.73,37.34,1277,0.456,6,60.0,40.0
13.95,50.07,857,1.477,1,60.0,40.0
24.97,77.96,1577,1.708,7,60.0,40.0
27.66,53.03,1703,0.834,9,72.39,60.79
24.29,47.45,600,1.445,7,87.15,92.97
21.91,70.65,1459,1.19,6,60.0,40.0
24.35,41.86,1523,0.729,9,60.31,40.0
15.03,44.1,1131,1.842,2,60.0,40.0
16.31,81.47,1142,0.757,7,60.0,40.0
17.4,34.49,1108,1.745,2,60.0,40.0
23.96,52.8,1313,1.523,1,88.4,102.07
20.84,61.72,1899,0.753,3,85.28,89.81
16.89,42.66,1350,1.538,5,60.0,40.0
29.66,45.46,2190,0.442,1,60.0,40.0
19.48,42.2,1202,0.778,3,66.61,47.28
20.92,48.99,1719,0.857,1,87.82,96.37
20.19,79.42,1478,1.823,3,60.0,40.0
15.64,53.74,1820,1.865,7,71.34,55.72
26.63,52.98,2021,0.834,2,79.53,80.76
20.97,51.26,1419,1.159,3,89.18,109.0
12.33,83.03,1391,1.971,2,60.0,40.0
31.28,36.45,2108,1.466,4,60.0,40.0
28.32,77.95,2094,0.512,7,60.0,40.0
26.47,47.99,2195,1.026,5,73.98,63.92
29.38,82.61,850,1.074,2,60.0,40.0
30.14,47.34,606,0.89,3,60.0,40.0
18.75,34.56,1300,1.232,7,60.0,40.0
24.22,58.6,1773,1.578,5,88.77,95.92
24.18,42.53,717,1.506,5,71.9,56.24
17.35,71.41,1198,0.962,8,60.0,40.0
16.44,66.15,1530,1.579,8,60.17,40.0
14.28,67.76,940,1.255,3,60.0,40.0
25.19,40.64,1770,1.631,7,60.0,40.0
27.62,68.97,967,0.582,8,60.0,40.0
27.22,47.12,1945,1.048,9,67.32,43.63
18.33,84.93,1157,1.031,3,60.0,40.0
16.11,70.25,1558,0.963,7,60.0,40.0
21.07,62.47,1471,1.517,2,82.61,89.42
22.94,77.69,1074,1.291,5,60.0,40.0
30.38,62.41,1303,1.017,1,60.0,40.0
29.5,60.4,1954,1.258,6,60.0,40.0
30.32,43.05,1477,1.527,7,60.0,40.0
29.01,67.3,689,1.48,5,60.0,40.0
31.29,50.61,1741,1.617,4,60.0,40.0
21.31,32.37,892,1.762,3,60.0,40.0
12.95,74.88,1378,1.583,7,60.0,40.0
13.67,32.85,1350,0.688,9,60.0,40.0
19.81,66.98,1378,1.755,2,66.9,50.86
17.15,38.62,650,0.931,3,60.0,40.0
15.4,53.79,1036,1.466,6,71.63,59.51
31.06,77.25,681,1.986,4,60.0,40.0
15.91,35.19,1264,0.871,1,60.0,40.0
31.19,66.69,1594,0.832,1,60.0,40.0
27.22,63.69,1647,0.691,3,65.65,46.7
24.82,77.71,703,1.975,9,60.0,40.0
25.52,39.5,790,1.083,6,60.0,40.0
18.63,73.99,1658,1.654,3,60.0,40.0
24.93,54.76,1450,0.479,1,89.07,99.65
15.73,53.58,1933,0.689,7,65.03,47.17
30.75,49.9,928,0.501,4,60.0,40.0
18.04,51.21,793,1.705,4,82.74,87.01
17.1,58.6,1179,0.57,6,77.25,75.2
26.22,35.87,1619,1.877,3,60.0,40.0
25.13,53.38,1378,1.462,7,89.53,101.7
21.03,65.86,758,1.855,3,73.72,65.78
24.65,57.4,714,1.054,7,89.97,106.2
15.19,39.12,1684,1.241,5,60.0,40.0
25.47,49.97,1075,0.444,2,82.18,86.3
17.41,54.36,1671,1.145,6,82.13,81.98
17.46,66.79,1072,1.345,1,62.98,42.61
15.24,79.54,1104,0.561,7,60.0,40.0
18.65,60.27,936,1.97,4,84.0,85.78
18.63,67.2,2174,0.407,7,60.0,40.0
21.08,34.25,626,0.828,3,60.0,40.0
15.81,82.5,804,1.385,4,60.0,40.0
15.86,47.34,1938,1.196,3,63.37,40.0
22.83,49.49,821,0.783,3,93.3,103.12
14.58,42.26,1049,1.979,4,60.0,40.0
25.78,34.66,1020,0.702,1,60.0,40.0
30.88,73.45,1715,1.309,4,60.0,40.0
20.54,43.23,1258,0.585,2,72.76,59.98
30.02,45.55,1945,0.49,5,60.0,40.0
13.97,40.0,1796,1.181,1,60.0,40.0
12.86,83.62,1450,1.688,1,60.0,40.0
26.43,72.96,998,1.25,4,60.0,40.0
27.22,81.14,1868,0.87,3,60.0,40.0
28.86,77.39,1986,0.427,8,60.0,40.0
13.14,79.85,1938,1.905,3,60.0,40.0
27.54,56.35,683,0.739,4,79.38,70.04
19.53,39.38,1717,1.319,3,60.0,40.0
18.07,47.98,1726,0.425,9,73.15,59.06
15.46,46.08,2109,0.556,8,60.0,40.0
31.92,69.44,1022,0.672,2,60.0,40.0
